customer_id,age,income,loan_amount,credit_score,employment_type,risk_rating
3595,51,16893337.0,23735290,506.0,Part-Time,0
3596,40,7513552.0,40177396,693.0,Unemployed,0
3597,54,9637935.0,44708914,320.0,Unemployed,0
3598,51,6522810.0,36330567,826.0,Self-Employed,0
3599,49,14615066.0,38912781,642.0,Unemployed,1
3600,58,29612567.0,21776869,501.0,Self-Employed,0
3601,31,25257570.0,29081166,,Part-Time,1
3602,60,9575273.0,14548310,688.0,Full-Time,0
3603,37,12289461.0,47295505,836.0,Part-Time,1
3604,40,17196646.0,9763090,533.0,Self-Employed,0
3605,32,7447321.0,46535003,619.0,Self-Employed,0
3606,40,20429040.0,15002457,479.0,Unemployed,0
3607,27,15916157.0,17932674,667.0,Unemployed,0
3608,59,5906405.0,18153865,375.0,Full-Time,1
3609,26,25643861.0,5818706,795.0,Self-Employed,0
3610,42,27846768.0,34240475,821.0,Self-Employed,0
3611,63,7569146.0,38400656,500.0,Part-Time,1
3612,51,22248072.0,15631835,645.0,Full-Time,1
3613,30,22916998.0,40289234,782.0,Part-Time,0
3614,41,21427440.0,18784548,518.0,Unemployed,1
3615,41,21125271.0,44692307,359.0,Unemployed,0
3616,62,29021607.0,17195370,849.0,Part-Time,0
3617,44,24872886.0,23551690,520.0,Unemployed,0
3618,41,5230653.0,33666799,801.0,Part-Time,0
3619,47,3584942.0,22330576,432.0,Self-Employed,0
3620,48,7563870.0,42782453,352.0,Self-Employed,0
3621,32,4420654.0,36615003,749.0,Unemployed,0
3622,37,13605735.0,49419538,361.0,Full-Time,1
3623,21,28889327.0,18544707,322.0,Self-Employed,0
3624,48,11355425.0,38938965,343.0,Unemployed,1
3625,40,25646710.0,42858261,346.0,Full-Time,1
3626,34,18806167.0,23038884,323.0,Unemployed,0
3627,46,28514672.0,7399009,388.0,Part-Time,0
3628,50,4481177.0,39933088,473.0,Unemployed,0
3629,34,19944207.0,31389803,418.0,Part-Time,1
3630,42,24068472.0,43033065,477.0,Self-Employed,0
3631,43,6992942.0,13735015,641.0,Self-Employed,0
3632,63,24437326.0,45599904,358.0,Unemployed,1
3633,32,29041882.0,19226505,737.0,Full-Time,0
3634,41,19162243.0,30443669,727.0,Unemployed,0
3635,62,8914063.0,10160025,725.0,Unemployed,0
3636,56,28268701.0,46856578,680.0,Self-Employed,1
3637,52,16908971.0,7836934,785.0,Self-Employed,1
3638,22,27776099.0,36185607,484.0,Unemployed,0
3639,38,10961813.0,15404819,759.0,Self-Employed,0
3640,42,9962544.0,45498507,401.0,Part-Time,1
3641,48,24896021.0,32362256,314.0,Unemployed,1
3642,49,21322545.0,30879899,350.0,Self-Employed,1
3643,58,18395832.0,31200296,608.0,Unemployed,0
3644,63,22849969.0,6087241,333.0,Self-Employed,1
3645,44,20168886.0,15763861,504.0,Part-Time,0
3646,56,24403259.0,18564005,369.0,Part-Time,0
3647,27,29860336.0,17366776,529.0,Unemployed,1
3648,61,10627339.0,37305632,779.0,Part-Time,0
3649,35,15207414.0,23988196,832.0,Part-Time,1
3650,27,16322039.0,46551450,407.0,Self-Employed,0
3651,20,4350339.0,22916607,540.0,Unemployed,1
3652,63,14808606.0,18826382,,Self-Employed,0
3653,24,6734942.0,14377877,434.0,Self-Employed,0
3654,22,11429241.0,27747869,389.0,Full-Time,0
3655,20,29423126.0,25747687,739.0,Part-Time,0
3656,23,12440501.0,44063265,597.0,Self-Employed,1
3657,59,15890036.0,31126699,706.0,Self-Employed,0
3658,54,13266774.0,40424315,607.0,Self-Employed,0
3659,51,16294235.0,38826041,401.0,Part-Time,0
3660,61,23627620.0,25644399,660.0,Part-Time,1
3661,53,16998996.0,25258932,827.0,Part-Time,0
3662,62,10792590.0,40847906,592.0,Unemployed,0
3663,44,14811984.0,17073874,445.0,Self-Employed,0
3664,29,5821105.0,11337479,703.0,Part-Time,1
3665,40,18099940.0,10868518,301.0,Self-Employed,0
3666,58,13289554.0,47120736,,Unemployed,0
3667,46,3926109.0,6589291,490.0,Full-Time,1
3668,46,27436780.0,22203708,302.0,Unemployed,0
3669,21,,41509659,786.0,Part-Time,0
3670,60,19308429.0,40861668,476.0,Part-Time,1
3671,32,20485885.0,48126127,556.0,Unemployed,0
3672,28,26095715.0,8224400,833.0,Self-Employed,0
3673,55,7227939.0,20745940,776.0,Part-Time,0
3674,41,22084755.0,10653278,697.0,Part-Time,1
3675,61,22374098.0,39018155,795.0,Unemployed,0
3676,45,15353900.0,26915933,519.0,Self-Employed,0
3677,31,29172715.0,32282635,472.0,Unemployed,0
3678,36,6947526.0,22463979,689.0,Unemployed,1
3679,33,10433976.0,29362507,801.0,Self-Employed,0
3680,33,12116075.0,45653744,559.0,Self-Employed,0
3681,53,24427316.0,9590585,430.0,Full-Time,0
3682,39,22776067.0,17258491,412.0,Unemployed,0
3683,30,6661306.0,17043146,319.0,Self-Employed,1
3684,35,13412577.0,23100236,514.0,Part-Time,0
3685,50,3997057.0,43473927,609.0,Full-Time,1
3686,25,19102153.0,45921673,550.0,Unemployed,0
3687,38,18485919.0,13890111,787.0,Self-Employed,1
3688,56,6674153.0,49010951,681.0,Full-Time,0
3689,23,7748584.0,9477375,708.0,Full-Time,0
3690,23,27080614.0,42259027,570.0,Part-Time,1
3691,39,5212292.0,6844040,706.0,Full-Time,1
3692,29,24147513.0,7006811,493.0,Unemployed,0
3693,43,23395529.0,12977848,740.0,Self-Employed,0
3694,54,4384410.0,23211852,612.0,Full-Time,0
3695,45,,32073134,378.0,Full-Time,1
3696,56,17174898.0,29110043,479.0,Unemployed,0
3697,57,28451924.0,22482530,313.0,Part-Time,0
3698,40,15646791.0,8889453,545.0,Part-Time,0
3699,59,10330395.0,47815229,313.0,Self-Employed,1
3700,58,5048880.0,35312065,398.0,Unemployed,0
3701,40,5469606.0,8957874,332.0,Part-Time,0
3702,29,16306957.0,25355903,735.0,Self-Employed,0
3703,57,22816532.0,39736632,556.0,Self-Employed,0
3704,23,4045533.0,43329651,333.0,Part-Time,0
3705,64,4285844.0,48333570,318.0,Unemployed,1
3706,39,7673584.0,46618168,559.0,Full-Time,1
3707,36,,36259822,,Part-Time,0
3708,26,3787600.0,25425554,436.0,Full-Time,1
3709,23,7501572.0,6431041,658.0,Full-Time,0
3710,48,19419897.0,43580196,415.0,Unemployed,0
3711,33,9961848.0,45516543,703.0,Unemployed,1
3712,22,8557821.0,11142453,501.0,Self-Employed,0
3713,43,4485619.0,12289165,675.0,Unemployed,0
3714,56,21615740.0,22049883,549.0,Self-Employed,1
3715,35,29365223.0,25230618,745.0,Part-Time,0
3716,23,19899242.0,13123445,577.0,Full-Time,1
3717,43,18758910.0,48972162,411.0,Unemployed,1
3718,53,8122194.0,48167333,772.0,Part-Time,0
3719,49,12670115.0,27475454,691.0,Self-Employed,0
3720,37,14599520.0,34067672,442.0,Unemployed,0
3721,38,13993292.0,37216367,331.0,Full-Time,0
3722,50,20512269.0,14779110,480.0,Part-Time,0
3723,38,3562167.0,22117742,815.0,Unemployed,1
3724,38,14508320.0,22993949,568.0,Unemployed,0
3725,41,28477565.0,44241885,535.0,Part-Time,0
3726,43,16539548.0,37354651,576.0,Self-Employed,0
3727,64,15586538.0,18776030,574.0,Self-Employed,0
3728,31,21436016.0,39419576,385.0,Unemployed,1
3729,49,12932579.0,39972569,362.0,Self-Employed,0
3730,57,4807737.0,36070869,703.0,Self-Employed,1
3731,50,6751531.0,37719252,491.0,Part-Time,0
3732,55,10919710.0,14368140,592.0,Self-Employed,0
3733,38,22808517.0,39077229,330.0,Self-Employed,0
3734,64,14233080.0,34281160,629.0,Part-Time,0
3735,55,17209920.0,10868590,406.0,Unemployed,0
3736,49,19921670.0,25274388,575.0,Unemployed,0
3737,52,16019354.0,16532766,381.0,Part-Time,1
3738,37,,31076730,363.0,Full-Time,0
3739,47,3254043.0,45206901,428.0,Part-Time,1
3740,30,24614718.0,29919381,555.0,Full-Time,0
3741,64,13948687.0,27166027,530.0,Self-Employed,0
3742,52,7814647.0,22191615,796.0,Unemployed,0
3743,36,8631213.0,48949558,436.0,Full-Time,0
3744,25,7924374.0,12175173,754.0,Full-Time,1
3745,23,18601011.0,10884724,654.0,Self-Employed,0
3746,39,4845733.0,26226329,784.0,Unemployed,0
3747,46,25577845.0,12251204,445.0,Self-Employed,0
3748,34,27682651.0,36133927,332.0,Unemployed,0
3749,25,24081604.0,30614605,559.0,Unemployed,1
3750,33,,37185790,386.0,Self-Employed,0
3751,30,18025940.0,15550121,564.0,Full-Time,1
3752,58,10321105.0,35156915,841.0,Part-Time,0
3753,28,20250222.0,36374900,691.0,Unemployed,1
3754,45,8584581.0,16190124,531.0,Unemployed,1
3755,35,,21938002,746.0,Part-Time,0
3756,24,17315538.0,17912007,428.0,Part-Time,0
3757,29,28239392.0,7075414,570.0,Self-Employed,1
3758,22,10256300.0,37942697,388.0,Unemployed,0
3759,32,4197442.0,46437492,765.0,Self-Employed,1
3760,62,4199529.0,23091746,469.0,Part-Time,0
3761,49,4790228.0,27278404,427.0,Self-Employed,0
3762,64,10052514.0,44610527,473.0,Unemployed,1
3763,25,22100392.0,5121701,325.0,Full-Time,0
3764,36,12617959.0,15978041,810.0,Full-Time,0
3765,64,29127682.0,37305783,787.0,Unemployed,0
3766,38,17771352.0,6433043,705.0,Self-Employed,0
3767,61,11860286.0,34077102,325.0,Part-Time,1
3768,54,29595564.0,11637056,382.0,Part-Time,1
3769,45,14371493.0,11789177,663.0,Full-Time,1
3770,24,9017004.0,38803356,666.0,Self-Employed,0
3771,48,7208694.0,40645355,359.0,Part-Time,0
3772,56,20274835.0,40495143,591.0,Part-Time,1
3773,39,19995763.0,31989158,,Unemployed,0
3774,40,28717419.0,37817713,760.0,Self-Employed,0
3775,29,7421740.0,27702453,532.0,Self-Employed,1
3776,24,13710881.0,17099015,773.0,Part-Time,0
3777,55,17931127.0,8218451,704.0,Self-Employed,0
3778,25,27141750.0,41926453,570.0,Self-Employed,0
3779,45,11353135.0,5190477,433.0,Self-Employed,0
3780,23,12811141.0,14603204,470.0,Unemployed,0
3781,58,6858804.0,32101096,714.0,Part-Time,1
3782,58,5325452.0,44767847,327.0,Full-Time,0
3783,54,17783984.0,49510415,435.0,Self-Employed,0
3784,20,17368342.0,43470214,704.0,Part-Time,1
3785,43,24989576.0,13567962,804.0,Full-Time,0
3786,55,29559312.0,27636109,540.0,Unemployed,0
3787,25,3928252.0,15806349,743.0,Part-Time,0
3788,60,28752897.0,31582827,733.0,Unemployed,1
3789,63,3600338.0,40737363,527.0,Part-Time,0
3790,50,16129938.0,39606068,808.0,Unemployed,0
3791,39,3074231.0,45495982,602.0,Part-Time,0
3792,43,26142278.0,11631430,333.0,Unemployed,0
3793,44,25323902.0,32807983,301.0,Full-Time,0
3794,55,6526185.0,15470822,661.0,Part-Time,0
3795,40,23922682.0,29690652,494.0,Full-Time,0
3796,49,5593050.0,14951767,607.0,Self-Employed,0
3797,43,15411137.0,41202197,549.0,Full-Time,0
3798,63,22890750.0,24814469,446.0,Part-Time,0
3799,61,,14373551,645.0,Full-Time,0
3800,49,26231075.0,47298471,647.0,Part-Time,1
3801,41,12468740.0,20164469,553.0,Unemployed,1
3802,47,16889958.0,26301577,698.0,Self-Employed,1
3803,26,29891636.0,49860239,633.0,Full-Time,0
3804,54,14674357.0,46540810,475.0,Self-Employed,0
3805,47,13051526.0,49758303,424.0,Full-Time,0
3806,33,11905808.0,8782700,697.0,Part-Time,0
3807,29,16867431.0,17872508,430.0,Full-Time,0
3808,35,24901740.0,8561669,706.0,Self-Employed,0
3809,35,7377987.0,27750516,633.0,Full-Time,0
3810,50,6839973.0,24114315,319.0,Self-Employed,0
3811,61,21141080.0,12155738,,Self-Employed,0
3812,44,10536324.0,40499173,654.0,Part-Time,0
3813,32,16115037.0,31049918,472.0,Unemployed,0
3814,25,29394827.0,49607852,488.0,Unemployed,0
3815,63,8421251.0,18178358,301.0,Full-Time,1
3816,28,10228119.0,31198388,467.0,Self-Employed,0
3817,64,21737436.0,11004327,667.0,Part-Time,0
3818,55,6000264.0,13962292,835.0,Unemployed,1
3819,62,28938115.0,14807664,669.0,Part-Time,0
3820,39,23291890.0,41732072,736.0,Part-Time,0
3821,37,12422487.0,13902284,506.0,Self-Employed,0
3822,62,22851177.0,47433953,348.0,Full-Time,0
3823,40,28383992.0,37438749,843.0,Self-Employed,0
3824,23,,40930236,428.0,Unemployed,0
3825,52,11446731.0,10550616,746.0,Unemployed,0
3826,46,5208977.0,24507905,334.0,Part-Time,1
3827,26,19261648.0,19681983,498.0,Self-Employed,0
3828,25,4217309.0,10023331,376.0,Self-Employed,0
3829,34,23147914.0,9070161,668.0,Part-Time,0
3830,37,28122070.0,38788157,825.0,Full-Time,0
3831,51,10315664.0,11568056,648.0,Part-Time,1
3832,30,24910144.0,47753712,805.0,Part-Time,0
3833,39,16782350.0,11640981,537.0,Unemployed,1
3834,43,26651615.0,20216272,579.0,Self-Employed,0
3835,34,12103611.0,14968904,731.0,Unemployed,1
3836,26,25637832.0,19024141,437.0,Part-Time,0
3837,40,,48740551,568.0,Self-Employed,0
3838,61,,13549906,500.0,Part-Time,1
3839,45,24268476.0,9736605,441.0,Part-Time,1
3840,63,29001826.0,29662982,654.0,Full-Time,0
3841,33,,23858746,628.0,Unemployed,1
3842,56,29336466.0,24766009,530.0,Unemployed,0
3843,40,11779116.0,36953689,607.0,Part-Time,0
3844,37,,12017191,445.0,Full-Time,0
3845,24,13157715.0,16465773,451.0,Part-Time,1
3846,22,19813376.0,31840949,439.0,Part-Time,1
3847,42,3019156.0,25871114,320.0,Part-Time,0
3848,45,27193456.0,38198605,553.0,Full-Time,0
3849,56,5570348.0,24577428,363.0,Self-Employed,0
3850,43,22339904.0,18131778,517.0,Full-Time,0
3851,38,9964745.0,41316540,371.0,Part-Time,0
3852,44,16042734.0,23669724,461.0,Self-Employed,0
3853,40,,32859798,429.0,Part-Time,0
3854,31,8474106.0,43546764,524.0,Full-Time,0
3855,60,27573023.0,28658315,753.0,Full-Time,0
3856,52,13203238.0,25120689,683.0,Self-Employed,1
3857,23,17093179.0,23724228,406.0,Full-Time,0
3858,61,24691221.0,16923274,402.0,Part-Time,0
3859,26,3881809.0,18439546,440.0,Self-Employed,0
3860,41,7499311.0,9871482,433.0,Unemployed,0
3861,52,28903021.0,25970729,498.0,Part-Time,0
3862,36,9356895.0,42280046,809.0,Unemployed,0
3863,43,6808282.0,26098829,378.0,Self-Employed,1
3864,53,19455387.0,35050416,781.0,Self-Employed,0
3865,47,20422865.0,28253353,811.0,Part-Time,0
3866,62,28378810.0,8700568,549.0,Full-Time,0
3867,60,25902704.0,17565280,782.0,Part-Time,0
3868,58,11418385.0,38957984,471.0,Full-Time,1
3869,41,6402155.0,35717885,316.0,Full-Time,1
3870,36,23604487.0,14455545,593.0,Part-Time,0
3871,53,24392181.0,36236471,693.0,Self-Employed,0
3872,25,19975326.0,31288869,797.0,Part-Time,1
3873,25,19077985.0,34910232,518.0,Unemployed,0
3874,53,23856646.0,42371139,533.0,Self-Employed,1
3875,20,28580451.0,30400119,689.0,Full-Time,1
3876,29,23509733.0,34386947,547.0,Self-Employed,0
3877,40,23068282.0,25852189,351.0,Part-Time,1
3878,24,19554494.0,20720865,314.0,Self-Employed,1
3879,21,16273480.0,16918810,623.0,Full-Time,1
3880,41,10764461.0,26652023,740.0,Full-Time,0
3881,21,27896766.0,45682015,411.0,Self-Employed,0
3882,29,28113778.0,10668843,306.0,Unemployed,0
3883,53,24531170.0,46662694,544.0,Full-Time,0
3884,35,17930513.0,25677491,747.0,Unemployed,0
3885,58,26382404.0,17210878,664.0,Full-Time,0
3886,41,29383757.0,46148264,666.0,Self-Employed,0
3887,31,21476763.0,26505223,586.0,Full-Time,0
3888,43,14266205.0,6977165,405.0,Unemployed,0
3889,59,24177347.0,25331168,312.0,Unemployed,0
3890,57,9494374.0,30156918,445.0,Self-Employed,1
3891,29,27415699.0,29518584,777.0,Unemployed,0
3892,54,14498431.0,13059777,414.0,Unemployed,0
3893,51,28508248.0,32205260,808.0,Self-Employed,1
3894,26,29627483.0,49674685,451.0,Full-Time,0
3895,40,5940107.0,25987779,356.0,Self-Employed,0
3896,39,21827457.0,28352915,681.0,Full-Time,1
3897,45,14409642.0,22966513,456.0,Full-Time,1
3898,23,7934349.0,6013295,432.0,Full-Time,0
3899,41,4156245.0,12661434,462.0,Part-Time,1
3900,34,7926622.0,20983239,574.0,Full-Time,1
3901,59,3158998.0,14480331,376.0,Self-Employed,0
3902,40,,34434408,343.0,Self-Employed,0
3903,34,12011603.0,35585829,849.0,Self-Employed,0
3904,41,19135036.0,13757529,617.0,Part-Time,0
3905,47,23540069.0,31836529,833.0,Unemployed,0
3906,33,23827446.0,40252022,453.0,Part-Time,1
3907,46,13391619.0,39960517,536.0,Self-Employed,0
3908,60,9184398.0,21739967,816.0,Self-Employed,0
3909,59,17925911.0,29391783,520.0,Unemployed,0
3910,47,29441944.0,16014909,609.0,Part-Time,0
3911,45,11206336.0,19942032,476.0,Self-Employed,0
3912,21,24947526.0,30462332,519.0,Full-Time,0
3913,44,16457080.0,9538847,337.0,Full-Time,0
3914,22,7461918.0,48481867,730.0,Self-Employed,1
3915,27,16777513.0,31987760,502.0,Full-Time,0
3916,63,4808516.0,7611212,747.0,Unemployed,0
3917,52,3956011.0,40875986,794.0,Self-Employed,0
3918,61,23435121.0,9761515,424.0,Part-Time,0
3919,54,23538725.0,16721304,364.0,Self-Employed,0
3920,25,28958779.0,34861982,543.0,Unemployed,0
3921,58,29432395.0,30082148,826.0,Part-Time,1
3922,42,29926950.0,14770488,525.0,Unemployed,0
3923,44,23888209.0,10371045,764.0,Full-Time,0
3924,62,28459137.0,16764650,592.0,Full-Time,0
3925,38,29768349.0,7498544,680.0,Full-Time,1
3926,24,4717355.0,30461497,465.0,Unemployed,0
3927,30,24825552.0,39080389,517.0,Unemployed,1
3928,31,9848829.0,20703000,574.0,Self-Employed,0
3929,29,14631400.0,18289355,351.0,Part-Time,0
3930,27,24677534.0,42244771,673.0,Part-Time,1
3931,43,29613746.0,40882086,662.0,Unemployed,1
3932,47,27747259.0,17556581,313.0,Unemployed,0
3933,60,28298938.0,5301951,639.0,Full-Time,0
3934,55,14342326.0,34750577,838.0,Unemployed,0
3935,56,19558054.0,17571901,388.0,Full-Time,0
3936,40,24463158.0,5312499,340.0,Unemployed,1
3937,27,9849221.0,47438695,603.0,Part-Time,0
3938,28,13276325.0,6686279,567.0,Self-Employed,0
3939,34,12072684.0,17496572,437.0,Unemployed,1
3940,59,25360377.0,35416608,305.0,Full-Time,0
3941,37,23745394.0,8734049,541.0,Self-Employed,0
3942,61,,29873195,461.0,Full-Time,1
3943,39,23586913.0,44670222,817.0,Full-Time,0
3944,25,27414763.0,27206264,700.0,Self-Employed,0
3945,31,12851205.0,23047458,455.0,Self-Employed,0
3946,21,3270001.0,13096173,384.0,Self-Employed,0
3947,26,17298468.0,36722517,309.0,Unemployed,0
3948,35,24394847.0,33253223,437.0,Self-Employed,0
3949,22,4399298.0,7290860,455.0,Unemployed,1
3950,64,7147413.0,24588534,707.0,Part-Time,1
3951,22,25634325.0,6173077,524.0,Part-Time,1
3952,46,3782409.0,43365534,483.0,Full-Time,0
3953,62,10876146.0,16628044,494.0,Full-Time,1
3954,59,13106434.0,47973689,695.0,Unemployed,0
3955,57,19238923.0,43309327,433.0,Full-Time,0
3956,52,20490607.0,39106173,608.0,Part-Time,1
3957,47,8755536.0,27867223,841.0,Unemployed,0
3958,20,16088262.0,14960710,308.0,Unemployed,0
3959,27,20114380.0,38711269,469.0,Self-Employed,1
3960,56,27647031.0,5519676,589.0,Unemployed,0
3961,51,14562817.0,48738691,467.0,Full-Time,0
3962,62,5763779.0,23388137,643.0,Part-Time,0
3963,56,18584393.0,38219204,796.0,Full-Time,1
3964,23,5858214.0,45471382,444.0,Part-Time,0
3965,49,22012183.0,20915509,712.0,Self-Employed,0
3966,25,21798096.0,24471886,756.0,Part-Time,0
3967,38,26696435.0,21650974,601.0,Self-Employed,0
3968,51,14189893.0,9161460,345.0,Full-Time,1
3969,28,13804946.0,47679704,316.0,Self-Employed,0
3970,31,24020996.0,45956504,659.0,Unemployed,0
3971,30,18725535.0,27653052,560.0,Unemployed,0
3972,35,6893193.0,34034608,422.0,Part-Time,1
3973,20,8681868.0,6506440,530.0,Full-Time,0
3974,64,4255959.0,13181494,411.0,Full-Time,0
3975,40,21890903.0,42965477,545.0,Part-Time,0
3976,49,9620090.0,20841429,690.0,Unemployed,0
3977,32,21396642.0,23254698,691.0,Self-Employed,1
3978,53,17012674.0,16229526,627.0,Part-Time,1
3979,23,26782567.0,35367664,514.0,Self-Employed,1
3980,47,27347311.0,33107331,666.0,Self-Employed,1
3981,57,,16701980,381.0,Full-Time,1
3982,50,8023198.0,45175936,375.0,Unemployed,0
3983,46,12309239.0,19400309,826.0,Self-Employed,1
3984,24,28451115.0,11528925,802.0,Unemployed,0
3985,44,13924504.0,38190419,778.0,Full-Time,0
3986,22,21427175.0,36987176,671.0,Part-Time,0
3987,52,,32253227,564.0,Part-Time,1
3988,23,21965293.0,7667107,563.0,Full-Time,0
3989,44,7784973.0,25502779,409.0,Full-Time,1
3990,39,23546700.0,12231445,606.0,Self-Employed,0
3991,53,4290906.0,18510278,499.0,Full-Time,0
3992,45,19578821.0,25157851,525.0,Part-Time,0
3993,24,16645219.0,25927338,484.0,Unemployed,0
3994,54,,46752776,330.0,Unemployed,0
3995,47,28089264.0,39660568,398.0,Unemployed,0
3996,48,29706274.0,39455927,638.0,Unemployed,1
3997,28,15109648.0,15700361,565.0,Full-Time,0
3998,57,29855400.0,33143626,649.0,Full-Time,0
3999,25,6246849.0,15862366,843.0,Unemployed,0
4000,38,11654584.0,43685563,756.0,Full-Time,0
4001,63,21382412.0,9474445,387.0,Self-Employed,0
4002,30,15595379.0,37627122,362.0,Full-Time,0
4003,21,8387059.0,26946027,686.0,Self-Employed,0
4004,63,20823067.0,8149407,758.0,Self-Employed,0
4005,63,28243818.0,28556913,568.0,Full-Time,1
4006,28,5664921.0,46100560,645.0,Unemployed,1
4007,40,21211946.0,28763874,377.0,Self-Employed,0
4008,43,15182338.0,14371520,664.0,Full-Time,0
4009,53,23848866.0,12278492,313.0,Part-Time,0
4010,41,18429051.0,7544306,435.0,Unemployed,0
4011,22,7354489.0,39084415,603.0,Part-Time,1
4012,31,4958615.0,38577814,696.0,Self-Employed,0
4013,47,18005252.0,17192062,378.0,Part-Time,0
4014,49,26279699.0,44171924,717.0,Full-Time,0
4015,45,3978534.0,45901228,541.0,Unemployed,1
4016,40,15856870.0,43494992,350.0,Self-Employed,1
4017,47,,6342643,683.0,Full-Time,1
4018,45,15252984.0,48246649,674.0,Unemployed,0
4019,52,29061492.0,6930719,505.0,Self-Employed,0
4020,40,4318155.0,36473572,788.0,Self-Employed,0
4021,54,3984588.0,47854385,,Self-Employed,0
4022,53,7449399.0,46813582,610.0,Self-Employed,0
4023,60,23779977.0,8428811,674.0,Part-Time,0
4024,37,3481632.0,31458172,341.0,Part-Time,0
4025,30,29475576.0,14455984,832.0,Part-Time,1
4026,42,10723047.0,41068046,821.0,Self-Employed,0
4027,41,,26623329,,Part-Time,0
4028,36,27776015.0,8791343,611.0,Unemployed,0
4029,24,8275820.0,23399728,593.0,Self-Employed,0
4030,63,11918562.0,5450067,412.0,Unemployed,0
4031,30,27416514.0,27969288,411.0,Unemployed,0
4032,49,15439415.0,43564932,,Part-Time,0
4033,34,27273412.0,11061782,601.0,Self-Employed,0
4034,46,14401945.0,28238245,815.0,Part-Time,0
4035,54,8104138.0,29174455,520.0,Part-Time,0
4036,52,17886781.0,37568013,470.0,Part-Time,0
4037,39,29577734.0,27154384,617.0,Self-Employed,0
4038,35,12799796.0,29794680,512.0,Self-Employed,0
4039,53,3026505.0,18725266,552.0,Part-Time,1
4040,21,18127667.0,28198688,423.0,Unemployed,0
4041,54,16412513.0,40251584,512.0,Unemployed,0
4042,59,21427591.0,19848268,384.0,Self-Employed,1
4043,47,18649310.0,25858309,815.0,Full-Time,1
4044,58,19989420.0,48055802,364.0,Part-Time,1
4045,25,26827521.0,36962629,617.0,Part-Time,0
4046,28,11916776.0,6839968,645.0,Full-Time,0
4047,39,20750431.0,25990301,542.0,Self-Employed,0
4048,20,20345043.0,37743533,436.0,Unemployed,0
4049,27,13725816.0,16565462,546.0,Self-Employed,1
4050,42,28103073.0,34775922,740.0,Unemployed,0
4051,22,4267633.0,19960091,344.0,Unemployed,1
4052,23,6684815.0,7651222,388.0,Self-Employed,0
4053,44,16090712.0,14755715,527.0,Part-Time,0
4054,57,5026182.0,42372499,590.0,Part-Time,1
4055,34,7638246.0,37277458,721.0,Part-Time,1
4056,40,28214608.0,13649769,366.0,Unemployed,1
4057,54,11377900.0,34884472,550.0,Part-Time,1
4058,33,5210186.0,37799457,340.0,Unemployed,0
4059,55,22308412.0,12735491,398.0,Part-Time,0
4060,31,22977306.0,27152869,605.0,Self-Employed,1
4061,36,19831213.0,42411901,755.0,Full-Time,0
4062,58,13478661.0,5335983,600.0,Unemployed,0
4063,28,24152933.0,20809276,498.0,Self-Employed,0
4064,54,17043777.0,49020422,787.0,Unemployed,0
4065,32,8607423.0,24244209,405.0,Unemployed,0
4066,34,12189589.0,6115059,700.0,Self-Employed,1
4067,37,,35429209,776.0,Part-Time,0
4068,52,22717720.0,47342809,421.0,Unemployed,0
4069,25,7934990.0,24432181,376.0,Full-Time,1
4070,46,17100219.0,27116104,611.0,Full-Time,0
4071,42,29627932.0,31258748,411.0,Self-Employed,1
4072,46,27835123.0,9920851,817.0,Full-Time,0
4073,53,25499093.0,26240937,496.0,Self-Employed,1
4074,57,11959601.0,8472108,397.0,Self-Employed,0
4075,33,25633710.0,9925233,758.0,Unemployed,0
4076,55,10760004.0,15175568,529.0,Self-Employed,1
4077,27,,10768076,467.0,Self-Employed,1
4078,54,17748433.0,44049611,307.0,Part-Time,0
4079,38,29416293.0,41901385,471.0,Unemployed,1
4080,49,17268788.0,6156928,659.0,Full-Time,0
4081,33,25879709.0,25018911,494.0,Part-Time,1
4082,39,18430110.0,21288007,568.0,Part-Time,0
4083,44,5593449.0,38767060,318.0,Unemployed,0
4084,59,12977466.0,36441685,653.0,Unemployed,0
4085,43,20795759.0,17694801,348.0,Part-Time,0
4086,33,28550929.0,34341377,763.0,Unemployed,0
4087,45,9774870.0,17894379,655.0,Unemployed,0
4088,57,10104527.0,37420104,457.0,Self-Employed,0
4089,42,14813685.0,28420725,365.0,Unemployed,0
4090,41,24004450.0,33357657,607.0,Self-Employed,0
4091,38,20899105.0,12763412,636.0,Part-Time,1
4092,22,12137819.0,42881693,420.0,Part-Time,0
4093,61,6258881.0,36458329,703.0,Full-Time,1
4094,38,23408669.0,9771873,395.0,Unemployed,1
4095,28,15339084.0,29422663,413.0,Part-Time,0
4096,47,9524367.0,33378249,728.0,Self-Employed,1
4097,39,25116154.0,6085110,839.0,Part-Time,0
4098,64,21962244.0,14530218,301.0,Unemployed,0
4099,26,7803958.0,45952561,511.0,Full-Time,0
4100,33,28703515.0,15772941,632.0,Full-Time,0
4101,28,6487924.0,22751903,323.0,Part-Time,1
4102,38,20550054.0,46255781,667.0,Full-Time,0
4103,33,3261420.0,39379158,805.0,Unemployed,0
4104,57,3477843.0,10840445,475.0,Unemployed,1
4105,55,7529943.0,17547682,728.0,Full-Time,0
4106,59,,7679590,741.0,Self-Employed,0
4107,36,24329754.0,33903310,847.0,Full-Time,0
4108,49,16930333.0,43294580,813.0,Full-Time,1
4109,28,15979513.0,44764671,660.0,Part-Time,1
4110,52,21602476.0,37030654,573.0,Self-Employed,0
4111,44,13453914.0,14062875,476.0,Full-Time,0
